,Date,Close,Vector,Pattern
530,2012-10-15 16:00:00,131.9,0.841,0
531,2012-10-16 16:00:00,133.24,1.0159,0
532,2012-10-17 16:00:00,133.86,0.4653,0
533,2012-10-18 16:00:00,133.52,-0.254,0
534,2012-10-19 16:00:00,131.24,-1.7076,0
535,2012-10-22 16:00:00,131.32,0.061,0
536,2012-10-23 16:00:00,129.4,-1.4621,0
537,2012-10-24 16:00:00,129.12,-0.2164,0
538,2012-10-25 16:00:00,129.48,0.2788,0
539,2012-10-26 16:00:00,129.38,-0.0772,0
540,2012-10-31 16:00:00,129.26,-0.0928,0
541,2012-11-01 16:00:00,130.78,1.1759,0
542,2012-11-02 16:00:00,129.6,-0.9023,0
543,2012-11-05 16:00:00,129.9,0.2315,0
544,2012-11-06 16:00:00,130.86,0.739,0
545,2012-11-07 16:00:00,128.0,-2.1855,0
546,2012-11-08 16:00:00,126.3,-1.3281,0
547,2012-11-09 16:00:00,126.44,0.1108,0
548,2012-11-12 16:00:00,126.62,0.1424,0
549,2012-11-13 16:00:00,126.16,-0.3633,0
550,2012-11-14 16:00:00,124.62,-1.2207,0
551,2012-11-15 16:00:00,124.14,-0.3852,0
552,2012-11-16 16:00:00,124.78,0.5155,0
553,2012-11-19 16:00:00,127.32,2.0356,0
554,2012-11-20 16:00:00,127.46,0.11,0
555,2012-11-21 16:00:00,127.74,0.2197,0
556,2012-11-23 16:00:00,129.36,1.2682,0
557,2012-11-26 16:00:00,129.2,-0.1237,0
558,2012-11-27 16:00:00,128.58,-0.4799,0
559,2012-11-28 16:00:00,129.54,0.7466,0
560,2012-11-29 16:00:00,130.12,0.4477,0
561,2012-11-30 16:00:00,130.0,-0.0922,0
562,2012-12-03 16:00:00,129.54,-0.3538,0
563,2012-12-04 16:00:00,129.3,-0.1853,0
564,2012-12-05 16:00:00,129.58,0.2166,0
565,2012-12-06 16:00:00,129.98,0.3087,0
566,2012-12-07 16:00:00,130.38,0.3077,0
567,2012-12-10 16:00:00,130.46,0.0614,0
568,2012-12-11 16:00:00,131.3,0.6439,0
569,2012-12-12 16:00:00,131.4,0.0762,0
570,2012-12-13 16:00:00,130.6,-0.6088,0
571,2012-12-14 16:00:00,130.18,-0.3216,0
572,2012-12-17 16:00:00,131.74,1.1983,0
573,2012-12-18 16:00:00,133.08,1.0172,0
574,2012-12-19 16:00:00,132.1,-0.7364,0
575,2012-12-20 16:00:00,132.92,0.6207,0
576,2012-12-21 16:00:00,131.68,-0.9329,0
577,2012-12-24 16:00:00,130.36,-1.0024,0
578,2012-12-26 16:00:00,129.74,-0.4756,0
579,2012-12-27 16:00:00,129.62,-0.0925,0
580,2012-12-28 16:00:00,128.18,-1.1109,0
581,2012-12-31 16:00:00,130.38,1.7163,5
582,2013-01-02 16:00:00,133.6,2.4697,0
583,2013-01-03 16:00:00,133.48,-0.0898,0
584,2013-01-04 16:00:00,134.04,0.4195,0
585,2013-01-07 16:00:00,133.68,-0.2686,0
586,2013-01-08 16:00:00,133.28,-0.2992,0
587,2013-01-09 16:00:00,133.68,0.3001,0
588,2013-01-10 16:00:00,134.66,0.7331,0
589,2013-01-11 16:00:00,134.72,0.0446,0
590,2013-01-14 16:00:00,134.6,-0.0891,0
591,2013-01-15 16:00:00,134.66,0.0446,0
592,2013-01-16 16:00:00,134.66,0.0,0
593,2013-01-17 16:00:00,135.49,0.6164,0
594,2013-01-18 16:00:00,135.88,0.2878,0
595,2013-01-22 16:00:00,136.54,0.4857,0
596,2013-01-23 16:00:00,136.74,0.1465,0
597,2013-01-24 16:00:00,136.82,0.0585,0
598,2013-01-25 16:00:00,137.58,0.5555,0
599,2013-01-28 16:00:00,137.42,-0.1163,0
600,2013-01-29 16:00:00,137.98,0.4075,0
601,2013-01-30 16:00:00,137.44,-0.3914,0
602,2013-01-31 16:00:00,137.12,-0.2328,0
603,2013-02-01 16:00:00,138.44,0.9627,0
604,2013-02-04 16:00:00,136.92,-1.0979,0
605,2013-02-05 16:00:00,138.32,1.0225,0
606,2013-02-06 16:00:00,138.44,0.0868,0
607,2013-02-07 16:00:00,138.26,-0.13,0
608,2013-02-08 16:00:00,139.02,0.5497,0
609,2013-02-11 16:00:00,138.96,-0.0432,0
610,2013-02-12 16:00:00,139.18,0.1583,0
611,2013-02-13 16:00:00,139.3,0.0862,0
612,2013-02-14 16:00:00,139.5,0.1436,0
613,2013-02-15 16:00:00,139.32,-0.129,0
614,2013-02-19 16:00:00,140.28,0.6891,0
615,2013-02-20 16:00:00,138.54,-1.2404,0
616,2013-02-21 16:00:00,137.88,-0.4764,0
617,2013-02-22 16:00:00,139.08,0.8703,0
618,2013-02-25 16:00:00,136.46,-1.8838,0
619,2013-02-26 16:00:00,137.38,0.6742,0
620,2013-02-27 16:00:00,139.1,1.252,0
621,2013-02-28 16:00:00,138.94,-0.115,0
622,2013-03-01 16:00:00,139.3,0.2591,0
623,2013-03-04 16:00:00,140.08,0.5599,0
624,2013-03-05 16:00:00,141.28,0.8567,0
625,2013-03-06 16:00:00,141.54,0.184,0
626,2013-03-07 16:00:00,141.8,0.1837,0
627,2013-03-08 16:00:00,142.36,0.3949,0
628,2013-03-11 16:00:00,142.88,0.3653,0
629,2013-03-12 16:00:00,142.56,-0.224,0
630,2013-03-13 16:00:00,142.76,0.1403,0
631,2013-03-14 16:00:00,143.52,0.5324,0
632,2013-03-15 16:00:00,143.32,-0.1394,0
633,2013-03-18 16:00:00,142.54,-0.5442,0
634,2013-03-19 16:00:00,142.2,-0.2385,0
635,2013-03-20 16:00:00,143.18,0.6892,0
636,2013-03-21 16:00:00,142.02,-0.8102,0
637,2013-03-22 16:00:00,142.38,0.2535,0
638,2013-03-25 16:00:00,141.98,-0.2809,0
639,2013-03-26 16:00:00,143.04,0.7466,0
640,2013-03-27 16:00:00,142.96,-0.0559,0
641,2013-03-28 16:00:00,143.28,0.2238,0
642,2013-04-01 16:00:00,142.88,-0.2792,0
643,2013-04-02 16:00:00,143.58,0.4899,0
644,2013-04-03 16:00:00,142.14,-1.0029,0
645,2013-04-04 16:00:00,142.7,0.394,0
646,2013-04-05 16:00:00,142.14,-0.3924,0
647,2013-04-08 16:00:00,143.02,0.6191,0
648,2013-04-09 16:00:00,143.54,0.3636,0
649,2013-04-10 16:00:00,145.3,1.2261,0
650,2013-04-11 16:00:00,145.78,0.3304,0
651,2013-04-12 16:00:00,145.46,-0.2195,0
652,2013-04-15 16:00:00,142.14,-2.2824,0
653,2013-04-16 16:00:00,144.14,1.4071,0
654,2013-04-17 16:00:00,142.02,-1.4708,0
655,2013-04-18 16:00:00,140.86,-0.8168,0
656,2013-04-19 16:00:00,142.36,1.0649,0
657,2013-04-22 16:00:00,143.0,0.4496,0
658,2013-04-23 16:00:00,144.52,1.0629,0
659,2013-04-24 16:00:00,144.56,0.0277,0
660,2013-04-25 16:00:00,145.2,0.4427,0
661,2013-04-26 16:00:00,144.88,-0.2204,0
662,2013-04-29 16:00:00,145.82,0.6488,0
663,2013-04-30 16:00:00,146.28,0.3155,0
664,2013-05-01 16:00:00,144.96,-0.9024,0
665,2013-05-02 16:00:00,146.26,0.8968,0
666,2013-05-03 16:00:00,147.64,0.9435,0
667,2013-05-06 16:00:00,148.1,0.3116,0
668,2013-05-07 16:00:00,148.86,0.5132,0
669,2013-05-08 16:00:00,149.64,0.524,0
670,2013-05-09 16:00:00,149.2,-0.294,0
671,2013-05-10 16:00:00,149.72,0.3485,0
672,2013-05-13 16:00:00,149.7,-0.0134,0
673,2013-05-14 16:00:00,151.28,1.0554,0
674,2013-05-15 16:00:00,152.14,0.5685,0
675,2013-05-16 16:00:00,151.44,-0.4601,0
676,2013-05-17 16:00:00,152.88,0.9509,0
677,2013-05-20 16:00:00,152.88,0.0,0
678,2013-05-21 16:00:00,153.08,0.1308,0
679,2013-05-22 16:00:00,152.06,-0.6663,0
680,2013-05-23 16:00:00,151.52,-0.3551,0
681,2013-05-24 16:00:00,151.32,-0.132,0
682,2013-05-28 16:00:00,152.4,0.7137,0
683,2013-05-29 16:00:00,151.24,-0.7612,0
684,2013-05-30 16:00:00,151.9,0.4364,0
685,2013-05-31 16:00:00,149.68,-1.4615,0
686,2013-06-03 16:00:00,150.46,0.5211,0
687,2013-06-04 16:00:00,150.0,-0.3057,0
688,2013-06-05 16:00:00,147.7,-1.5333,0
689,2013-06-06 16:00:00,148.86,0.7854,0
690,2013-06-07 16:00:00,150.94,1.3973,0
691,2013-06-10 16:00:00,150.88,-0.0398,0
692,2013-06-11 16:00:00,149.34,-1.0207,0
693,2013-06-12 16:00:00,148.18,-0.7768,0
694,2013-06-13 16:00:00,150.32,1.4442,0
695,2013-06-14 16:00:00,149.4,-0.612,0
696,2013-06-17 16:00:00,150.6,0.8032,0
697,2013-06-18 16:00:00,151.76,0.7703,0
698,2013-06-19 16:00:00,149.74,-1.331,0
699,2013-06-20 16:00:00,145.94,-2.5377,0
700,2013-06-21 16:00:00,146.4,0.3152,0
701,2013-06-24 16:00:00,143.82,-1.7623,0
702,2013-06-25 16:00:00,145.26,1.0013,0
703,2013-06-26 16:00:00,146.62,0.9363,0
704,2013-06-27 16:00:00,147.6,0.6684,0
705,2013-06-28 16:00:00,146.68,-0.6233,0
706,2013-07-01 16:00:00,147.78,0.7499,0
707,2013-07-02 16:00:00,147.56,-0.1489,0
708,2013-07-03 16:00:00,147.7,0.0949,0
709,2013-07-05 16:00:00,149.34,1.1104,0
710,2013-07-08 16:00:00,150.12,0.5223,0
711,2013-07-09 16:00:00,151.26,0.7594,0
712,2013-07-10 16:00:00,151.3,0.0264,0
713,2013-07-11 16:00:00,153.44,1.4144,0
714,2013-07-12 16:00:00,153.48,0.0261,0
715,2013-07-15 16:00:00,154.04,0.3649,0
716,2013-07-16 16:00:00,153.46,-0.3765,0
717,2013-07-17 16:00:00,153.84,0.2476,0
718,2013-07-18 16:00:00,154.72,0.572,0
719,2013-07-19 16:00:00,155.0,0.181,0
720,2013-07-22 16:00:00,155.28,0.1806,0
721,2013-07-23 16:00:00,154.96,-0.2061,0
722,2013-07-24 16:00:00,154.38,-0.3743,0
723,2013-07-25 16:00:00,154.66,0.1814,0
724,2013-07-26 16:00:00,154.86,0.1293,0
725,2013-07-29 16:00:00,154.41,-0.2906,0
726,2013-07-30 16:00:00,154.42,0.0065,0
727,2013-07-31 16:00:00,154.46,0.0259,0
728,2013-08-01 16:00:00,156.34,1.2171,0
729,2013-08-02 16:00:00,156.58,0.1535,0
730,2013-08-05 16:00:00,156.48,-0.0639,0
731,2013-08-06 16:00:00,155.54,-0.6007,0
732,2013-08-07 16:00:00,155.0,-0.3472,0
733,2013-08-08 16:00:00,155.54,0.3484,0
734,2013-08-09 16:00:00,155.1,-0.2829,0
735,2013-08-12 16:00:00,154.9,-0.1289,0
736,2013-08-13 16:00:00,155.5,0.3873,0
737,2013-08-14 16:00:00,154.62,-0.5659,0
738,2013-08-15 16:00:00,152.36,-1.4616,0
739,2013-08-16 16:00:00,151.92,-0.2888,0
740,2013-08-19 16:00:00,150.96,-0.6319,0
741,2013-08-20 16:00:00,151.56,0.3975,9
742,2013-08-21 16:00:00,150.78,-0.5146,0
743,2013-08-22 16:00:00,152.1,0.8754,0
744,2013-08-23 16:00:00,152.6,0.3287,0
745,2013-08-26 16:00:00,152.12,-0.3145,0
746,2013-08-27 16:00:00,149.62,-1.6434,0
747,2013-08-28 16:00:00,150.12,0.3342,0
748,2013-08-29 16:00:00,150.36,0.1599,0
749,2013-08-30 16:00:00,149.7,-0.4389,0
750,2013-09-03 16:00:00,150.58,0.5878,0
751,2013-09-04 16:00:00,151.84,0.8368,0
752,2013-09-05 16:00:00,151.8,-0.0263,0
753,2013-09-06 16:00:00,152.06,0.1713,0
754,2013-09-09 16:00:00,153.56,0.9865,0
755,2013-09-10 16:00:00,154.72,0.7554,0
756,2013-09-11 16:00:00,155.2,0.3102,0
757,2013-09-12 16:00:00,154.82,-0.2448,0
758,2013-09-13 16:00:00,155.14,0.2067,0
759,2013-09-16 16:00:00,156.08,0.6059,0
760,2013-09-17 16:00:00,156.72,0.41,0
761,2013-09-18 16:00:00,158.6,1.1996,0
762,2013-09-19 16:00:00,158.34,-0.1639,0
763,2013-09-20 16:00:00,157.1,-0.7831,0
764,2013-09-23 16:00:00,155.74,-0.8657,0
765,2013-09-24 16:00:00,155.4,-0.2183,0
766,2013-09-25 16:00:00,154.9,-0.3218,0
767,2013-09-26 16:00:00,155.52,0.4003,5
768,2013-09-27 16:00:00,154.86,-0.4244,0
769,2013-09-30 16:00:00,154.0,-0.5553,0
770,2013-10-01 16:00:00,155.18,0.7662,0
771,2013-10-02 16:00:00,154.98,-0.1289,0
772,2013-10-03 16:00:00,153.6,-0.8904,0
773,2013-10-04 16:00:00,154.72,0.7292,0
774,2013-10-07 16:00:00,153.4,-0.8532,0
775,2013-10-08 16:00:00,151.62,-1.1604,0
776,2013-10-09 16:00:00,151.62,0.0,0
777,2013-10-10 16:00:00,155.04,2.2556,0
778,2013-10-11 16:00:00,155.96,0.5934,0
779,2013-10-14 16:00:00,156.64,0.436,0
780,2013-10-15 16:00:00,155.48,-0.7406,0
781,2013-10-16 16:00:00,157.6,1.3635,0
782,2013-10-17 16:00:00,158.68,0.6853,0
783,2013-10-18 16:00:00,159.74,0.668,0
784,2013-10-21 16:00:00,159.82,0.0501,0
785,2013-10-22 16:00:00,160.68,0.5381,0
786,2013-10-23 16:00:00,159.94,-0.4605,0
787,2013-10-24 16:00:00,160.46,0.3251,0
788,2013-10-25 16:00:00,161.2,0.4612,0
789,2013-10-28 16:00:00,161.4,0.1241,0
790,2013-10-29 16:00:00,162.39,0.6134,0
791,2013-10-30 16:00:00,161.48,-0.5604,0
792,2013-10-31 16:00:00,160.88,-0.3716,0
793,2013-11-01 16:00:00,161.34,0.2859,0
794,2013-11-04 16:00:00,162.07,0.4525,0
795,2013-11-05 16:00:00,161.58,-0.3023,0
796,2013-11-06 16:00:00,162.33,0.4642,0
797,2013-11-07 16:00:00,160.25,-1.2813,0
798,2013-11-08 16:00:00,162.45,1.3729,0
799,2013-11-11 16:00:00,162.42,-0.0185,0
800,2013-11-12 16:00:00,162.13,-0.1785,0
801,2013-11-13 16:00:00,163.38,0.771,0
802,2013-11-14 16:00:00,164.29,0.557,0
803,2013-11-15 16:00:00,165.0,0.4322,0
804,2013-11-18 16:00:00,164.39,-0.3697,0
805,2013-11-19 16:00:00,164.07,-0.1947,0
806,2013-11-20 16:00:00,163.55,-0.3169,0
807,2013-11-21 16:00:00,164.83,0.7826,0
808,2013-11-22 16:00:00,165.67,0.5096,0
809,2013-11-25 16:00:00,165.57,-0.0604,0
810,2013-11-26 16:00:00,165.49,-0.0483,0
811,2013-11-27 16:00:00,165.94,0.2719,0
812,2013-11-29 16:00:00,165.7,-0.1446,0
813,2013-12-02 16:00:00,165.44,-0.1569,0
814,2013-12-03 16:00:00,164.8,-0.3868,0
815,2013-12-04 16:00:00,164.61,-0.1153,0
816,2013-12-05 16:00:00,163.98,-0.3827,0
817,2013-12-06 16:00:00,165.84,1.1343,5
818,2013-12-09 16:00:00,166.22,0.2291,0
819,2013-12-10 16:00:00,165.65,-0.3429,0
820,2013-12-11 16:00:00,163.77,-1.1349,0
821,2013-12-12 16:00:00,163.23,-0.3297,0
822,2013-12-13 16:00:00,163.18,-0.0306,0
823,2013-12-16 16:00:00,164.22,0.6373,6
824,2013-12-17 16:00:00,163.64,-0.3532,0
825,2013-12-18 16:00:00,166.49,1.7416,0
826,2013-12-19 16:00:00,166.34,-0.0901,0
827,2013-12-20 16:00:00,167.18,0.505,0
828,2013-12-23 16:00:00,168.95,1.0587,0
829,2013-12-24 16:00:00,167.65,-0.7695,0
830,2013-12-26 16:00:00,168.43,0.4653,0
831,2013-12-27 16:00:00,168.44,0.0059,0
832,2013-12-30 16:00:00,168.37,-0.0416,0
833,2013-12-31 16:00:00,169.15,0.4633,0
834,2014-01-02 16:00:00,167.63,-0.8986,0
835,2014-01-03 16:00:00,167.48,-0.0895,0
836,2014-01-06 16:00:00,167.06,-0.2508,0
837,2014-01-07 16:00:00,168.1,0.6225,0
838,2014-01-08 16:00:00,168.17,0.0416,0
839,2014-01-09 16:00:00,168.27,0.0595,0
840,2014-01-10 16:00:00,168.66,0.2318,0
841,2014-01-13 16:00:00,166.52,-1.2688,0
842,2014-01-14 16:00:00,168.25,1.0389,0
843,2014-01-15 16:00:00,169.2,0.5646,0
844,2014-01-16 16:00:00,168.94,-0.1537,0
845,2014-01-17 16:00:00,168.21,-0.4321,0
846,2014-01-21 16:00:00,168.74,0.3151,0
847,2014-01-22 16:00:00,168.84,0.0593,0
848,2014-01-23 16:00:00,167.48,-0.8055,0
849,2014-01-24 16:00:00,163.88,-2.1495,0
850,2014-01-27 16:00:00,163.08,-0.4882,0
851,2014-01-28 16:00:00,164.09,0.6193,0
852,2014-01-29 16:00:00,162.38,-1.0421,0
853,2014-01-30 16:00:00,164.2,1.1208,0
854,2014-01-31 16:00:00,163.18,-0.6212,0
855,2014-02-03 16:00:00,159.61,-2.1878,0
856,2014-02-04 16:00:00,160.69,0.6766,0
857,2014-02-05 16:00:00,160.42,-0.168,0
858,2014-02-06 16:00:00,162.57,1.3402,0
859,2014-02-07 16:00:00,164.67,1.2918,0
860,2014-02-10 16:00:00,164.93,0.1579,0
861,2014-02-11 16:00:00,166.75,1.1035,0
862,2014-02-12 16:00:00,166.9,0.09,0
863,2014-02-13 16:00:00,167.72,0.4913,0
864,2014-02-14 16:00:00,168.61,0.5306,0
865,2014-02-18 16:00:00,168.86,0.1483,0
866,2014-02-19 16:00:00,167.7,-0.687,0
867,2014-02-20 16:00:00,168.65,0.5665,0
868,2014-02-21 16:00:00,168.57,-0.0474,0
869,2014-02-24 16:00:00,169.37,0.4746,0
870,2014-02-25 16:00:00,169.31,-0.0354,0
871,2014-02-26 16:00:00,169.31,0.0,0
872,2014-02-27 16:00:00,170.25,0.5552,0
873,2014-02-28 16:00:00,170.63,0.2232,0
874,2014-03-03 16:00:00,169.46,-0.6857,0
875,2014-03-04 16:00:00,171.88,1.4281,0
876,2014-03-05 16:00:00,171.91,0.0175,0
877,2014-03-06 16:00:00,172.46,0.3199,0
878,2014-03-07 16:00:00,172.42,-0.0232,0
879,2014-03-10 16:00:00,172.45,0.0174,0
880,2014-03-11 16:00:00,171.5,-0.5509,0
881,2014-03-12 16:00:00,171.62,0.07,0
882,2014-03-13 16:00:00,169.72,-1.1071,0
883,2014-03-14 16:00:00,169.23,-0.2887,0
884,2014-03-17 16:00:00,170.75,0.8982,0
885,2014-03-18 16:00:00,171.96,0.7086,0
886,2014-03-19 16:00:00,171.02,-0.5466,0
887,2014-03-20 16:00:00,171.99,0.5672,0
888,2014-03-21 16:00:00,171.42,-0.3314,0
889,2014-03-24 16:00:00,169.92,-0.875,0
890,2014-03-25 16:00:00,170.75,0.4885,0
891,2014-03-26 16:00:00,169.49,-0.7379,0
892,2014-03-27 16:00:00,169.15,-0.2006,0
893,2014-03-28 16:00:00,169.9,0.4434,0
894,2014-03-31 16:00:00,171.35,0.8534,0
895,2014-04-01 16:00:00,172.5,0.6711,0
896,2014-04-02 16:00:00,173.09,0.342,0
897,2014-04-03 16:00:00,172.82,-0.156,0
898,2014-04-04 16:00:00,170.74,-1.2036,0
899,2014-04-07 16:00:00,168.9,-1.0777,0
900,2014-04-08 16:00:00,169.6,0.4144,0
901,2014-04-09 16:00:00,171.43,1.079,0
902,2014-04-10 16:00:00,167.77,-2.135,0
903,2014-04-11 16:00:00,166.26,-0.9,0
904,2014-04-14 16:00:00,167.6,0.806,0
905,2014-04-15 16:00:00,168.76,0.6921,0
906,2014-04-16 16:00:00,170.54,1.0548,0
907,2014-04-17 16:00:00,170.74,0.1173,0
908,2014-04-21 16:00:00,171.37,0.369,0
909,2014-04-22 16:00:00,172.12,0.4376,0
910,2014-04-23 16:00:00,171.71,-0.2382,0
911,2014-04-24 16:00:00,172.09,0.2213,0
912,2014-04-25 16:00:00,170.71,-0.8019,0
913,2014-04-28 16:00:00,171.23,0.3046,0
914,2014-04-29 16:00:00,172.05,0.4789,0
915,2014-04-30 16:00:00,172.59,0.3139,0
916,2014-05-01 16:00:00,172.6,0.0058,0
917,2014-05-02 16:00:00,172.32,-0.1622,0
918,2014-05-05 16:00:00,172.68,0.2089,0
919,2014-05-06 16:00:00,171.18,-0.8687,0
920,2014-05-07 16:00:00,172.19,0.59,0
921,2014-05-08 16:00:00,171.98,-0.122,0
922,2014-05-09 16:00:00,172.28,0.1744,0
923,2014-05-12 16:00:00,173.91,0.9461,0
924,2014-05-13 16:00:00,174.07,0.092,0
925,2014-05-14 16:00:00,173.23,-0.4826,0
926,2014-05-15 16:00:00,171.67,-0.9005,0
927,2014-05-16 16:00:00,172.34,0.3903,0
928,2014-05-19 16:00:00,172.93,0.3423,0
929,2014-05-20 16:00:00,171.79,-0.6592,0
930,2014-05-21 16:00:00,173.28,0.8673,0
931,2014-05-22 16:00:00,173.75,0.2712,0
932,2014-05-23 16:00:00,174.47,0.4144,0
933,2014-05-27 16:00:00,175.5,0.5904,0
934,2014-05-28 16:00:00,175.32,-0.1026,0
935,2014-05-29 16:00:00,176.32,0.5704,0
936,2014-05-30 16:00:00,176.55,0.1304,0
937,2014-06-02 16:00:00,176.79,0.1359,0
938,2014-06-03 16:00:00,176.68,-0.0622,0
939,2014-06-04 16:00:00,177.0,0.1811,0
940,2014-06-05 16:00:00,178.2,0.678,0
941,2014-06-06 16:00:00,179.05,0.477,0
942,2014-06-09 16:00:00,179.23,0.1005,0
943,2014-06-10 16:00:00,179.27,0.0223,0
944,2014-06-11 16:00:00,178.69,-0.3235,0
945,2014-06-12 16:00:00,177.36,-0.7443,0
946,2014-06-13 16:00:00,177.92,0.3157,0
947,2014-06-16 16:00:00,178.07,0.0843,0
948,2014-06-17 16:00:00,178.54,0.2639,0
949,2014-06-18 16:00:00,179.87,0.7449,0
950,2014-06-19 16:00:00,180.09,0.1223,0
951,2014-06-20 16:00:00,180.45,0.1999,0
952,2014-06-23 16:00:00,179.56,-0.4932,0
953,2014-06-24 16:00:00,178.5,-0.5903,0
954,2014-06-25 16:00:00,179.26,0.4258,0
955,2014-06-26 16:00:00,179.17,-0.0502,0
956,2014-06-27 16:00:00,179.48,0.173,0
957,2014-06-30 16:00:00,179.43,-0.0279,0
958,2014-07-01 16:00:00,180.69,0.7022,0
959,2014-07-02 16:00:00,180.82,0.0719,0
960,2014-07-03 16:00:00,181.73,0.5033,0
961,2014-07-07 16:00:00,181.14,-0.3247,0
962,2014-07-08 16:00:00,179.97,-0.6459,0
963,2014-07-09 16:00:00,180.72,0.4167,0
964,2014-07-10 16:00:00,180.03,-0.3818,0
965,2014-07-11 16:00:00,180.27,0.1333,0
966,2014-07-14 16:00:00,181.16,0.4937,0
967,2014-07-15 16:00:00,180.85,-0.1711,0
968,2014-07-16 16:00:00,181.54,0.3815,0
969,2014-07-17 16:00:00,179.41,-1.1733,0
970,2014-07-18 16:00:00,181.3,1.0535,0
971,2014-07-21 16:00:00,180.91,-0.2151,0
972,2014-07-22 16:00:00,181.72,0.4477,0
973,2014-07-23 16:00:00,182.15,0.2366,0
974,2014-07-24 16:00:00,182.15,0.0,0
975,2014-07-25 16:00:00,181.28,-0.4776,0
976,2014-07-28 16:00:00,181.36,0.0441,0
977,2014-07-29 16:00:00,180.59,-0.4246,0
978,2014-07-30 16:00:00,180.59,0.0,0
979,2014-07-31 16:00:00,176.96,-2.0101,0
980,2014-08-01 16:00:00,176.53,-0.243,0
981,2014-08-04 16:00:00,177.77,0.7024,0
982,2014-08-05 16:00:00,175.97,-1.0125,0
983,2014-08-06 16:00:00,176.08,0.0625,0
984,2014-08-07 16:00:00,175.13,-0.5395,0
985,2014-08-08 16:00:00,177.16,1.1591,0
986,2014-08-11 16:00:00,177.66,0.2822,0
987,2014-08-12 16:00:00,177.45,-0.1182,0
988,2014-08-13 16:00:00,178.7,0.7044,0
989,2014-08-14 16:00:00,179.48,0.4365,0
990,2014-08-15 16:00:00,179.43,-0.0279,0
991,2014-08-18 16:00:00,180.92,0.8304,0
992,2014-08-19 16:00:00,181.88,0.5306,0
993,2014-08-20 16:00:00,182.38,0.2749,0
994,2014-08-21 16:00:00,182.9,0.2851,0
995,2014-08-22 16:00:00,182.61,-0.1586,0
996,2014-08-25 16:00:00,183.56,0.5202,0
997,2014-08-26 16:00:00,183.71,0.0817,0
998,2014-08-27 16:00:00,183.68,-0.0163,0
999,2014-08-28 16:00:00,183.54,-0.0762,0
1000,2014-08-29 16:00:00,183.99,0.2452,0
1001,2014-09-02 16:00:00,183.94,-0.0272,0
1002,2014-09-03 16:00:00,183.86,-0.0435,0
1003,2014-09-04 16:00:00,183.56,-0.1632,0
1004,2014-09-05 16:00:00,184.44,0.4794,0
1005,2014-09-08 16:00:00,183.97,-0.2548,0
1006,2014-09-09 16:00:00,182.78,-0.6468,0
1007,2014-09-10 16:00:00,183.5,0.3939,0
1008,2014-09-11 16:00:00,183.67,0.0926,0
1009,2014-09-12 16:00:00,182.58,-0.5935,0
1010,2014-09-15 16:00:00,182.46,-0.0657,0
1011,2014-09-16 16:00:00,183.82,0.7454,0
1012,2014-09-17 16:00:00,184.08,0.1414,0
1013,2014-09-18 16:00:00,185.04,0.5215,0
1014,2014-09-19 16:00:00,184.86,-0.0973,0
1015,2014-09-22 16:00:00,182.56,-1.2442,0
1016,2014-09-23 16:00:00,181.53,-0.5642,0
1017,2014-09-24 16:00:00,182.99,0.8043,0
1018,2014-09-25 16:00:00,180.05,-1.6066,0
1019,2014-09-26 16:00:00,181.5,0.8053,0
1020,2014-09-29 16:00:00,181.14,-0.1983,0
1021,2014-09-30 16:00:00,180.59,-0.3036,0
1022,2014-10-01 16:00:00,178.22,-1.3124,0
1023,2014-10-02 16:00:00,178.21,-0.0056,0
1024,2014-10-03 16:00:00,180.2,1.1167,7
1025,2014-10-06 16:00:00,179.98,-0.1221,0
1026,2014-10-07 16:00:00,177.22,-1.5335,0
1027,2014-10-08 16:00:00,180.32,1.7492,0
1028,2014-10-09 16:00:00,176.68,-2.0186,0
1029,2014-10-10 16:00:00,174.7,-1.1207,0
1030,2014-10-13 16:00:00,171.83,-1.6428,0
1031,2014-10-14 16:00:00,172.11,0.163,0
1032,2014-10-15 16:00:00,170.83,-0.7437,0
1033,2014-10-16 16:00:00,170.72,-0.0644,0
1034,2014-10-17 16:00:00,172.83,1.2359,0
1035,2014-10-20 16:00:00,174.53,0.9836,0
1036,2014-10-21 16:00:00,177.92,1.9424,0
1037,2014-10-22 16:00:00,176.71,-0.6801,0
1038,2014-10-23 16:00:00,178.74,1.1488,0
1039,2014-10-24 16:00:00,180.08,0.7497,0
1040,2014-10-27 16:00:00,179.85,-0.1277,0
1041,2014-10-28 16:00:00,181.92,1.151,0
1042,2014-10-29 16:00:00,181.71,-0.1154,0
1043,2014-10-30 16:00:00,182.86,0.6329,0
1044,2014-10-31 16:00:00,184.93,1.132,0
1045,2014-11-03 16:00:00,185.04,0.0595,0
1046,2014-11-04 16:00:00,184.38,-0.3567,0
1047,2014-11-05 16:00:00,185.59,0.6563,0
1048,2014-11-06 16:00:00,186.34,0.4041,0
1049,2014-11-07 16:00:00,186.5,0.0859,0
1050,2014-11-10 16:00:00,187.06,0.3003,0
1051,2014-11-11 16:00:00,187.24,0.0962,0
1052,2014-11-12 16:00:00,187.09,-0.0801,0
1053,2014-11-13 16:00:00,187.26,0.0909,0
1054,2014-11-14 16:00:00,187.33,0.0374,0
1055,2014-11-17 16:00:00,187.43,0.0534,0
1056,2014-11-18 16:00:00,188.51,0.5762,0
1057,2014-11-19 16:00:00,188.17,-0.1804,0
1058,2014-11-20 16:00:00,188.51,0.1807,0
