Date,Close
19.08.2013 16:00:00,"150,96"
20.08.2013 16:00:00,"151,56"
21.08.2013 16:00:00,"150,78"
22.08.2013 16:00:00,"152,1"
23.08.2013 16:00:00,"152,6"
26.08.2013 16:00:00,"152,12"
27.08.2013 16:00:00,"149,62"
28.08.2013 16:00:00,"150,12"
29.08.2013 16:00:00,"150,36"
30.08.2013 16:00:00,"149,7"
03.09.2013 16:00:00,"150,58"
04.09.2013 16:00:00,"151,84"
05.09.2013 16:00:00,"151,8"
06.09.2013 16:00:00,"152,06"
09.09.2013 16:00:00,"153,56"
10.09.2013 16:00:00,"154,72"
11.09.2013 16:00:00,"155,2"
12.09.2013 16:00:00,"154,82"
13.09.2013 16:00:00,"155,14"
16.09.2013 16:00:00,"156,08"
17.09.2013 16:00:00,"156,72"
18.09.2013 16:00:00,"158,6"
19.09.2013 16:00:00,"158,34"
20.09.2013 16:00:00,"157,1"
23.09.2013 16:00:00,"155,74"
24.09.2013 16:00:00,"155,4"
25.09.2013 16:00:00,"154,9"
26.09.2013 16:00:00,"155,52"
27.09.2013 16:00:00,"154,86"
30.09.2013 16:00:00,154
01.10.2013 16:00:00,"155,18"
02.10.2013 16:00:00,"154,98"
03.10.2013 16:00:00,"153,6"
04.10.2013 16:00:00,"154,72"
07.10.2013 16:00:00,"153,4"
08.10.2013 16:00:00,"151,62"
09.10.2013 16:00:00,"151,62"
10.10.2013 16:00:00,"155,04"
11.10.2013 16:00:00,"155,96"
14.10.2013 16:00:00,"156,64"
15.10.2013 16:00:00,"155,48"
16.10.2013 16:00:00,"157,6"
17.10.2013 16:00:00,"158,68"
18.10.2013 16:00:00,"159,74"
21.10.2013 16:00:00,"159,82"
22.10.2013 16:00:00,"160,68"
23.10.2013 16:00:00,"159,94"
24.10.2013 16:00:00,"160,46"
25.10.2013 16:00:00,"161,2"
28.10.2013 16:00:00,"161,4"
29.10.2013 16:00:00,"162,39"
30.10.2013 16:00:00,"161,48"
31.10.2013 16:00:00,"160,88"
01.11.2013 16:00:00,"161,34"
04.11.2013 16:00:00,"162,07"
05.11.2013 16:00:00,"161,58"
06.11.2013 16:00:00,"162,33"
07.11.2013 16:00:00,"160,25"
08.11.2013 16:00:00,"162,45"
11.11.2013 16:00:00,"162,42"
12.11.2013 16:00:00,"162,13"
13.11.2013 16:00:00,"163,38"
14.11.2013 16:00:00,"164,29"
15.11.2013 16:00:00,165
18.11.2013 16:00:00,"164,39"
19.11.2013 16:00:00,"164,07"
20.11.2013 16:00:00,"163,55"
21.11.2013 16:00:00,"164,83"
22.11.2013 16:00:00,"165,67"
25.11.2013 16:00:00,"165,57"
26.11.2013 16:00:00,"165,49"
27.11.2013 16:00:00,"165,94"
29.11.2013 16:00:00,"165,7"
02.12.2013 16:00:00,"165,44"
03.12.2013 16:00:00,"164,8"
04.12.2013 16:00:00,"164,61"
05.12.2013 16:00:00,"163,98"
06.12.2013 16:00:00,"165,84"
09.12.2013 16:00:00,"166,22"
10.12.2013 16:00:00,"165,65"
11.12.2013 16:00:00,"163,77"
12.12.2013 16:00:00,"163,23"
13.12.2013 16:00:00,"163,18"
16.12.2013 16:00:00,"164,22"
17.12.2013 16:00:00,"163,64"
18.12.2013 16:00:00,"166,49"
19.12.2013 16:00:00,"166,34"
20.12.2013 16:00:00,"167,18"
23.12.2013 16:00:00,"168,95"
24.12.2013 16:00:00,"167,65"
26.12.2013 16:00:00,"168,43"
27.12.2013 16:00:00,"168,44"
30.12.2013 16:00:00,"168,37"
31.12.2013 16:00:00,"169,15"
02.01.2014 16:00:00,"167,63"
03.01.2014 16:00:00,"167,48"
06.01.2014 16:00:00,"167,06"
07.01.2014 16:00:00,"168,1"
08.01.2014 16:00:00,"168,17"
09.01.2014 16:00:00,"168,27"
10.01.2014 16:00:00,"168,66"
13.01.2014 16:00:00,"166,52"
14.01.2014 16:00:00,"168,25"
15.01.2014 16:00:00,"169,2"
16.01.2014 16:00:00,"168,94"
17.01.2014 16:00:00,"168,21"
21.01.2014 16:00:00,"168,74"
22.01.2014 16:00:00,"168,84"
23.01.2014 16:00:00,"167,48"
24.01.2014 16:00:00,"163,88"
27.01.2014 16:00:00,"163,08"
28.01.2014 16:00:00,"164,09"
29.01.2014 16:00:00,"162,38"
30.01.2014 16:00:00,"164,2"
31.01.2014 16:00:00,"163,18"
03.02.2014 16:00:00,"159,61"
04.02.2014 16:00:00,"160,69"
05.02.2014 16:00:00,"160,42"
06.02.2014 16:00:00,"162,57"
07.02.2014 16:00:00,"164,67"
10.02.2014 16:00:00,"164,93"
11.02.2014 16:00:00,"166,75"
12.02.2014 16:00:00,"166,9"
13.02.2014 16:00:00,"167,72"
14.02.2014 16:00:00,"168,61"
18.02.2014 16:00:00,"168,86"
19.02.2014 16:00:00,"167,7"
20.02.2014 16:00:00,"168,65"
21.02.2014 16:00:00,"168,57"
24.02.2014 16:00:00,"169,37"
25.02.2014 16:00:00,"169,31"
26.02.2014 16:00:00,"169,31"
27.02.2014 16:00:00,"170,25"
28.02.2014 16:00:00,"170,63"
03.03.2014 16:00:00,"169,46"
04.03.2014 16:00:00,"171,88"
05.03.2014 16:00:00,"171,91"
06.03.2014 16:00:00,"172,46"
07.03.2014 16:00:00,"172,42"
10.03.2014 16:00:00,"172,45"
11.03.2014 16:00:00,"171,5"
12.03.2014 16:00:00,"171,62"
13.03.2014 16:00:00,"169,72"
14.03.2014 16:00:00,"169,23"
17.03.2014 16:00:00,"170,75"
18.03.2014 16:00:00,"171,96"
19.03.2014 16:00:00,"171,02"
20.03.2014 16:00:00,"171,99"
21.03.2014 16:00:00,"171,42"
24.03.2014 16:00:00,"169,92"
25.03.2014 16:00:00,"170,75"
26.03.2014 16:00:00,"169,49"
27.03.2014 16:00:00,"169,15"
28.03.2014 16:00:00,"169,9"
31.03.2014 16:00:00,"171,35"
01.04.2014 16:00:00,"172,5"
02.04.2014 16:00:00,"173,09"
03.04.2014 16:00:00,"172,82"
04.04.2014 16:00:00,"170,74"
07.04.2014 16:00:00,"168,9"
08.04.2014 16:00:00,"169,6"
09.04.2014 16:00:00,"171,43"
10.04.2014 16:00:00,"167,77"
11.04.2014 16:00:00,"166,26"
14.04.2014 16:00:00,"167,6"
15.04.2014 16:00:00,"168,76"
16.04.2014 16:00:00,"170,54"
17.04.2014 16:00:00,"170,74"
21.04.2014 16:00:00,"171,37"
22.04.2014 16:00:00,"172,12"
23.04.2014 16:00:00,"171,71"
24.04.2014 16:00:00,"172,09"
25.04.2014 16:00:00,"170,71"
28.04.2014 16:00:00,"171,23"
29.04.2014 16:00:00,"172,05"
30.04.2014 16:00:00,"172,59"
01.05.2014 16:00:00,"172,6"
02.05.2014 16:00:00,"172,32"
05.05.2014 16:00:00,"172,68"
06.05.2014 16:00:00,"171,18"
07.05.2014 16:00:00,"172,19"
08.05.2014 16:00:00,"171,98"
09.05.2014 16:00:00,"172,28"
12.05.2014 16:00:00,"173,91"
13.05.2014 16:00:00,"174,07"
14.05.2014 16:00:00,"173,23"
15.05.2014 16:00:00,"171,67"
16.05.2014 16:00:00,"172,34"
19.05.2014 16:00:00,"172,93"
20.05.2014 16:00:00,"171,79"
21.05.2014 16:00:00,"173,28"
22.05.2014 16:00:00,"173,75"
23.05.2014 16:00:00,"174,47"
27.05.2014 16:00:00,"175,5"
28.05.2014 16:00:00,"175,32"
29.05.2014 16:00:00,"176,32"
30.05.2014 16:00:00,"176,55"
02.06.2014 16:00:00,"176,79"
03.06.2014 16:00:00,"176,68"
04.06.2014 16:00:00,177
05.06.2014 16:00:00,"178,2"
06.06.2014 16:00:00,"179,05"
09.06.2014 16:00:00,"179,23"
10.06.2014 16:00:00,"179,27"
11.06.2014 16:00:00,"178,69"
12.06.2014 16:00:00,"177,36"
13.06.2014 16:00:00,"177,92"
16.06.2014 16:00:00,"178,07"
17.06.2014 16:00:00,"178,54"
18.06.2014 16:00:00,"179,87"
19.06.2014 16:00:00,"180,09"
20.06.2014 16:00:00,"180,45"
23.06.2014 16:00:00,"179,56"
24.06.2014 16:00:00,"178,5"
25.06.2014 16:00:00,"179,26"
26.06.2014 16:00:00,"179,17"
27.06.2014 16:00:00,"179,48"
30.06.2014 16:00:00,"179,43"
01.07.2014 16:00:00,"180,69"
02.07.2014 16:00:00,"180,82"
03.07.2014 16:00:00,"181,73"
07.07.2014 16:00:00,"181,14"
08.07.2014 16:00:00,"179,97"
09.07.2014 16:00:00,"180,72"
10.07.2014 16:00:00,"180,03"
11.07.2014 16:00:00,"180,27"
14.07.2014 16:00:00,"181,16"
15.07.2014 16:00:00,"180,85"
16.07.2014 16:00:00,"181,54"
17.07.2014 16:00:00,"179,41"
18.07.2014 16:00:00,"181,3"
21.07.2014 16:00:00,"180,91"
22.07.2014 16:00:00,"181,72"
23.07.2014 16:00:00,"182,15"
24.07.2014 16:00:00,"182,15"
25.07.2014 16:00:00,"181,28"
28.07.2014 16:00:00,"181,36"
29.07.2014 16:00:00,"180,59"
30.07.2014 16:00:00,"180,59"
31.07.2014 16:00:00,"176,96"
01.08.2014 16:00:00,"176,53"
04.08.2014 16:00:00,"177,77"
05.08.2014 16:00:00,"175,97"
06.08.2014 16:00:00,"176,08"
07.08.2014 16:00:00,"175,13"
08.08.2014 16:00:00,"177,16"
11.08.2014 16:00:00,"177,66"
12.08.2014 16:00:00,"177,45"
13.08.2014 16:00:00,"178,7"
14.08.2014 16:00:00,"179,48"
15.08.2014 16:00:00,"179,43"
18.08.2014 16:00:00,"180,92"
19.08.2014 16:00:00,"181,88"
20.08.2014 16:00:00,"182,38"
21.08.2014 16:00:00,"182,9"
22.08.2014 16:00:00,"182,61"
25.08.2014 16:00:00,"183,56"
26.08.2014 16:00:00,"183,71"
27.08.2014 16:00:00,"183,68"
28.08.2014 16:00:00,"183,54"
29.08.2014 16:00:00,"183,99"
02.09.2014 16:00:00,"183,94"
03.09.2014 16:00:00,"183,86"
04.09.2014 16:00:00,"183,56"
05.09.2014 16:00:00,"184,44"
08.09.2014 16:00:00,"183,97"
09.09.2014 16:00:00,"182,78"
10.09.2014 16:00:00,"183,5"
11.09.2014 16:00:00,"183,67"
12.09.2014 16:00:00,"182,58"
15.09.2014 16:00:00,"182,46"
16.09.2014 16:00:00,"183,82"
17.09.2014 16:00:00,"184,08"
18.09.2014 16:00:00,"185,04"
19.09.2014 16:00:00,"184,86"
22.09.2014 16:00:00,"182,56"
23.09.2014 16:00:00,"181,53"
24.09.2014 16:00:00,"182,99"
25.09.2014 16:00:00,"180,05"
26.09.2014 16:00:00,"181,5"
29.09.2014 16:00:00,"181,14"
30.09.2014 16:00:00,"180,59"
01.10.2014 16:00:00,"178,22"
02.10.2014 16:00:00,"178,21"
03.10.2014 16:00:00,"180,2"
06.10.2014 16:00:00,"179,98"
07.10.2014 16:00:00,"177,22"
08.10.2014 16:00:00,"180,32"
09.10.2014 16:00:00,"176,68"
10.10.2014 16:00:00,"174,7"
13.10.2014 16:00:00,"171,83"
14.10.2014 16:00:00,"172,11"
15.10.2014 16:00:00,"170,83"
16.10.2014 16:00:00,"170,72"
17.10.2014 16:00:00,"172,83"
20.10.2014 16:00:00,"174,53"
21.10.2014 16:00:00,"177,92"
22.10.2014 16:00:00,"176,71"
23.10.2014 16:00:00,"178,74"
24.10.2014 16:00:00,"180,08"
27.10.2014 16:00:00,"179,85"
28.10.2014 16:00:00,"181,92"
29.10.2014 16:00:00,"181,71"
30.10.2014 16:00:00,"182,86"
31.10.2014 16:00:00,"184,93"
03.11.2014 16:00:00,"185,04"
04.11.2014 16:00:00,"184,38"
05.11.2014 16:00:00,"185,59"
06.11.2014 16:00:00,"186,34"
07.11.2014 16:00:00,"186,5"
10.11.2014 16:00:00,"187,06"
11.11.2014 16:00:00,"187,24"
12.11.2014 16:00:00,"187,09"
13.11.2014 16:00:00,"187,26"
14.11.2014 16:00:00,"187,33"
17.11.2014 16:00:00,"187,43"
18.11.2014 16:00:00,"188,51"
19.11.2014 16:00:00,"188,17"
20.11.2014 16:00:00,"188,51"
21.11.2014 16:00:00,"189,57"
24.11.2014 16:00:00,"190,06"
25.11.2014 16:00:00,190
26.11.2014 16:00:00,"190,44"
28.11.2014 16:00:00,"190,03"
01.12.2014 16:00:00,"188,73"
02.12.2014 16:00:00,"189,92"
03.12.2014 16:00:00,"190,65"
04.12.2014 16:00:00,"190,46"
05.12.2014 16:00:00,"190,8"
08.12.2014 16:00:00,"189,5"
09.12.2014 16:00:00,"189,35"
10.12.2014 16:00:00,"186,38"
11.12.2014 16:00:00,"187,25"
12.12.2014 16:00:00,"184,21"
15.12.2014 16:00:00,"182,93"
16.12.2014 16:00:00,"181,52"
17.12.2014 16:00:00,"185,18"
18.12.2014 16:00:00,"188,55"
19.12.2014 16:00:00,"189,42"
22.12.2014 16:00:00,"190,26"
23.12.2014 16:00:00,"190,55"
24.12.2014 16:00:00,"190,53"
26.12.2014 16:00:00,"191,15"
29.12.2014 16:00:00,"191,42"
30.12.2014 16:00:00,"190,38"
31.12.2014 16:00:00,"188,4"
02.01.2015 16:00:00,"188,4"
05.01.2015 16:00:00,"185,09"
06.01.2015 16:00:00,"183,27"
07.01.2015 16:00:00,"185,56"
08.01.2015 16:00:00,"188,82"
09.01.2015 16:00:00,"187,23"
12.01.2015 16:00:00,"185,84"
13.01.2015 16:00:00,"185,35"
14.01.2015 16:00:00,"184,26"
15.01.2015 16:00:00,"182,54"
16.01.2015 16:00:00,"184,8"
20.01.2015 16:00:00,"185,26"
21.01.2015 16:00:00,"186,23"
22.01.2015 16:00:00,"189,08"
23.01.2015 16:00:00,"188,04"
26.01.2015 16:00:00,"188,41"
27.01.2015 16:00:00,"185,94"
28.01.2015 16:00:00,"183,49"
29.01.2015 16:00:00,"185,27"
30.01.2015 16:00:00,"182,99"
02.02.2015 16:00:00,"185,09"
03.02.2015 16:00:00,"187,79"
04.02.2015 16:00:00,"187,15"
05.02.2015 16:00:00,"189,05"
06.02.2015 16:00:00,"188,52"
09.02.2015 16:00:00,"187,66"
10.02.2015 16:00:00,"189,66"
11.02.2015 16:00:00,"189,79"
12.02.2015 16:00:00,"191,55"
13.02.2015 16:00:00,"192,39"
17.02.2015 16:00:00,"192,7"
18.02.2015 16:00:00,"192,74"
19.02.2015 16:00:00,"192,61"
20.02.2015 16:00:00,"193,78"
23.02.2015 16:00:00,"193,73"
24.02.2015 16:00:00,"194,3"
25.02.2015 16:00:00,"194,09"
26.02.2015 16:00:00,"193,87"
27.02.2015 16:00:00,"193,2"
02.03.2015 16:00:00,"194,47"
03.03.2015 16:00:00,"193,64"
04.03.2015 16:00:00,"192,83"
05.03.2015 16:00:00,"193,04"
06.03.2015 16:00:00,"190,31"
09.03.2015 16:00:00,"191,12"
10.03.2015 16:00:00,"187,98"
11.03.2015 16:00:00,"187,54"
12.03.2015 16:00:00,"189,96"
13.03.2015 16:00:00,"188,8"
16.03.2015 16:00:00,"191,38"
17.03.2015 16:00:00,"190,73"
18.03.2015 16:00:00,193
19.03.2015 16:00:00,"192,11"
20.03.2015 16:00:00,"193,85"
23.03.2015 16:00:00,"192,52"
24.03.2015 16:00:00,"191,4"
25.03.2015 16:00:00,"188,61"
26.03.2015 16:00:00,"188,14"
27.03.2015 16:00:00,"188,53"
30.03.2015 16:00:00,"190,88"
31.03.2015 16:00:00,"189,2"
01.04.2015 16:00:00,"188,59"
02.04.2015 16:00:00,"189,15"
06.04.2015 16:00:00,"190,48"
07.04.2015 16:00:00,"189,97"
08.04.2015 16:00:00,"190,66"
09.04.2015 16:00:00,"191,49"
10.04.2015 16:00:00,"192,54"
13.04.2015 16:00:00,"191,67"
14.04.2015 16:00:00,"192,02"
15.04.2015 16:00:00,"192,9"
16.04.2015 16:00:00,"192,83"
17.04.2015 16:00:00,"190,59"
20.04.2015 16:00:00,"192,33"
21.04.2015 16:00:00,"192,14"
22.04.2015 16:00:00,"193,09"
23.04.2015 16:00:00,"193,59"
24.04.2015 16:00:00,"193,98"
27.04.2015 16:00:00,"193,21"
28.04.2015 16:00:00,"193,81"
29.04.2015 16:00:00,"193,02"
30.04.2015 16:00:00,"191,1"
01.05.2015 16:00:00,"193,1"
04.05.2015 16:00:00,"193,7"
05.05.2015 16:00:00,"191,44"
06.05.2015 16:00:00,"190,67"
07.05.2015 16:00:00,"191,44"
08.05.2015 16:00:00,"193,95"
11.05.2015 16:00:00,"193,02"
12.05.2015 16:00:00,"192,46"
13.05.2015 16:00:00,"192,52"
14.05.2015 16:00:00,"194,53"
15.05.2015 16:00:00,"194,73"
18.05.2015 16:00:00,"195,33"
19.05.2015 16:00:00,"195,23"
20.05.2015 16:00:00,"195,1"
21.05.2015 16:00:00,"195,69"
22.05.2015 16:00:00,"195,26"
26.05.2015 16:00:00,"193,16"
27.05.2015 16:00:00,"194,94"
28.05.2015 16:00:00,"194,76"
29.05.2015 16:00:00,"193,49"
01.06.2015 16:00:00,"193,94"
02.06.2015 16:00:00,"193,74"
03.06.2015 16:00:00,"194,27"
04.06.2015 16:00:00,"192,69"
05.06.2015 16:00:00,"192,3"
08.06.2015 16:00:00,"191,11"
09.06.2015 16:00:00,"191,06"
10.06.2015 16:00:00,"193,33"
11.06.2015 16:00:00,"193,93"
12.06.2015 16:00:00,"192,51"
15.06.2015 16:00:00,"191,62"
16.06.2015 16:00:00,"192,74"
17.06.2015 16:00:00,"193,07"
18.06.2015 16:00:00,"194,98"
19.06.2015 16:00:00,"193,85"
22.06.2015 16:00:00,"194,27"
23.06.2015 16:00:00,"194,41"
24.06.2015 16:00:00,"193,02"
25.06.2015 16:00:00,"192,42"
26.06.2015 16:00:00,"192,42"
29.06.2015 16:00:00,"188,35"
30.06.2015 16:00:00,"188,84"
01.07.2015 16:00:00,"190,27"
02.07.2015 16:00:00,"190,13"
06.07.2015 16:00:00,"189,58"
07.07.2015 16:00:00,"190,75"
08.07.2015 16:00:00,"187,51"
09.07.2015 16:00:00,"187,85"
10.07.2015 16:00:00,"190,24"
13.07.2015 16:00:00,"192,37"
14.07.2015 16:00:00,"193,22"
15.07.2015 16:00:00,"193,14"
16.07.2015 16:00:00,"194,62"
17.07.2015 16:00:00,"194,85"
20.07.2015 16:00:00,"194,94"
21.07.2015 16:00:00,"194,17"
22.07.2015 16:00:00,"193,79"
23.07.2015 16:00:00,"192,68"
24.07.2015 16:00:00,"190,67"
27.07.2015 16:00:00,"189,59"
28.07.2015 16:00:00,"191,89"
29.07.2015 16:00:00,"193,25"
30.07.2015 16:00:00,"193,28"
31.07.2015 16:00:00,"192,95"
03.08.2015 16:00:00,"192,35"
04.08.2015 16:00:00,"191,97"
05.08.2015 16:00:00,"192,64"
06.08.2015 16:00:00,"191,17"
07.08.2015 16:00:00,"190,67"
10.08.2015 16:00:00,"193,09"
11.08.2015 16:00:00,"191,32"
12.08.2015 16:00:00,"191,49"
13.08.2015 16:00:00,"191,28"
14.08.2015 16:00:00,"192,02"
17.08.2015 16:00:00,"193,09"
18.08.2015 16:00:00,"192,5"
19.08.2015 16:00:00,"190,98"
20.08.2015 16:00:00,"186,97"
21.08.2015 16:00:00,"181,04"
24.08.2015 16:00:00,"173,66"
25.08.2015 16:00:00,"171,55"
26.08.2015 16:00:00,"178,36"
27.08.2015 16:00:00,"182,72"
28.08.2015 16:00:00,"182,72"
31.08.2015 16:00:00,"181,11"
01.09.2015 16:00:00,"175,58"
02.09.2015 16:00:00,"179,12"
03.09.2015 16:00:00,"179,27"
04.09.2015 16:00:00,"176,49"
08.09.2015 16:00:00,"181,01"
09.09.2015 16:00:00,"178,57"
10.09.2015 16:00:00,"179,57"
11.09.2015 16:00:00,"180,32"
14.09.2015 16:00:00,"179,64"
15.09.2015 16:00:00,"181,98"
16.09.2015 16:00:00,"183,57"
17.09.2015 16:00:00,"183,09"
18.09.2015 16:00:00,"180,13"
21.09.2015 16:00:00,"180,1"
22.09.2015 16:00:00,"177,75"
23.09.2015 16:00:00,"177,43"
24.09.2015 16:00:00,"176,88"
25.09.2015 16:00:00,"176,76"
28.09.2015 16:00:00,"172,31"
29.09.2015 16:00:00,"172,4"
30.09.2015 16:00:00,"175,71"
01.10.2015 16:00:00,"176,2"
02.10.2015 16:00:00,"178,75"
05.10.2015 16:00:00,"181,96"
06.10.2015 16:00:00,"181,35"
07.10.2015 16:00:00,"182,87"
08.10.2015 16:00:00,"184,48"
09.10.2015 16:00:00,"184,58"
12.10.2015 16:00:00,"184,8"
13.10.2015 16:00:00,"183,57"
14.10.2015 16:00:00,"182,71"
15.10.2015 16:00:00,"185,45"
16.10.2015 16:00:00,"186,2"
19.10.2015 16:00:00,"186,42"
20.10.2015 16:00:00,"186,18"
21.10.2015 16:00:00,"184,97"
22.10.2015 16:00:00,"188,17"
23.10.2015 16:00:00,"190,22"
26.10.2015 16:00:00,"189,77"
27.10.2015 16:00:00,"189,4"
28.10.2015 16:00:00,"191,6"
29.10.2015 16:00:00,"191,53"
30.10.2015 16:00:00,"190,56"
02.11.2015 16:00:00,"192,82"
03.11.2015 16:00:00,"193,43"
04.11.2015 16:00:00,"192,88"
05.11.2015 16:00:00,"192,64"
06.11.2015 16:00:00,"192,56"
09.11.2015 16:00:00,"190,76"
10.11.2015 16:00:00,"191,12"
11.11.2015 16:00:00,"190,39"
12.11.2015 16:00:00,"187,84"
13.11.2015 16:00:00,"185,67"
16.11.2015 16:00:00,"188,52"
17.11.2015 16:00:00,"188,29"
18.11.2015 16:00:00,"191,32"
19.11.2015 16:00:00,"191,22"
20.11.2015 16:00:00,"191,93"
23.11.2015 16:00:00,"191,71"
24.11.2015 16:00:00,"192,02"
25.11.2015 16:00:00,"191,96"
27.11.2015 16:00:00,"192,15"
30.11.2015 16:00:00,"191,37"
01.12.2015 16:00:00,"193,22"
02.12.2015 16:00:00,"191,18"
03.12.2015 16:00:00,"188,46"
04.12.2015 16:00:00,"192,16"
07.12.2015 16:00:00,"190,95"
08.12.2015 16:00:00,"189,73"
09.12.2015 16:00:00,"188,31"
10.12.2015 16:00:00,"188,74"
11.12.2015 16:00:00,"184,98"
14.12.2015 16:00:00,"186,09"
15.12.2015 16:00:00,"188,03"
16.12.2015 16:00:00,"190,67"
17.12.2015 16:00:00,"187,89"
18.12.2015 16:00:00,"184,4"
21.12.2015 16:00:00,"184,93"
22.12.2015 16:00:00,"186,6"
23.12.2015 16:00:00,"188,84"
24.12.2015 16:00:00,"188,51"
28.12.2015 16:00:00,"188,1"
29.12.2015 16:00:00,"190,2"
30.12.2015 16:00:00,"188,8"
31.12.2015 16:00:00,"186,93"
04.01.2016 16:00:00,"184,31"
05.01.2016 16:00:00,"184,64"
06.01.2016 16:00:00,"182,3"
07.01.2016 16:00:00,"177,86"
08.01.2016 16:00:00,"175,97"
11.01.2016 16:00:00,"175,99"
12.01.2016 16:00:00,"177,45"
13.01.2016 16:00:00,"173,11"
14.01.2016 16:00:00,"175,92"
15.01.2016 16:00:00,"172,15"
19.01.2016 16:00:00,"172,34"
20.01.2016 16:00:00,"170,32"
21.01.2016 16:00:00,"171,15"
22.01.2016 16:00:00,"174,66"
25.01.2016 16:00:00,"172,07"
26.01.2016 16:00:00,"174,4"
27.01.2016 16:00:00,"172,42"
28.01.2016 16:00:00,"173,36"
29.01.2016 16:00:00,"177,75"
01.02.2016 16:00:00,"177,59"
02.02.2016 16:00:00,"174,37"
03.02.2016 16:00:00,"175,39"
04.02.2016 16:00:00,"175,61"
05.02.2016 16:00:00,"172,31"
08.02.2016 16:00:00,"169,94"
09.02.2016 16:00:00,"169,99"
10.02.2016 16:00:00,"169,88"
11.02.2016 16:00:00,"167,7"
12.02.2016 16:00:00,"171,14"
16.02.2016 16:00:00,"174,01"
17.02.2016 16:00:00,"176,86"
18.02.2016 16:00:00,"176,11"
19.02.2016 16:00:00,"176,07"
22.02.2016 16:00:00,"178,59"
23.02.2016 16:00:00,"176,35"
24.02.2016 16:00:00,"177,18"
25.02.2016 16:00:00,"179,31"
26.02.2016 16:00:00,"178,98"
29.02.2016 16:00:00,"177,38"
01.03.2016 16:00:00,"181,75"
02.03.2016 16:00:00,"182,52"
03.03.2016 16:00:00,"183,19"
04.03.2016 16:00:00,"183,78"
07.03.2016 16:00:00,"183,98"
08.03.2016 16:00:00,"181,91"
09.03.2016 16:00:00,"182,91"
10.03.2016 16:00:00,"183,01"
11.03.2016 16:00:00,"185,98"
14.03.2016 16:00:00,"185,7"
15.03.2016 16:00:00,"185,46"
16.03.2016 16:00:00,"186,57"
17.03.2016 16:00:00,"187,75"
18.03.2016 16:00:00,"188,45"
21.03.2016 16:00:00,"187,73"
22.03.2016 16:00:00,"187,63"
23.03.2016 16:00:00,"186,43"
24.03.2016 16:00:00,"186,3"
28.03.2016 16:00:00,"186,43"
29.03.2016 16:00:00,"188,22"
30.03.2016 16:00:00,"189,01"
31.03.2016 16:00:00,"188,56"
01.04.2016 16:00:00,"189,77"
04.04.2016 16:00:00,"189,17"
05.04.2016 16:00:00,"187,25"
06.04.2016 16:00:00,"189,29"
07.04.2016 16:00:00,"187,06"
08.04.2016 16:00:00,"187,57"
11.04.2016 16:00:00,"187,08"
12.04.2016 16:00:00,"188,9"
13.04.2016 16:00:00,"190,79"
14.04.2016 16:00:00,"190,77"
15.04.2016 16:00:00,"190,56"
18.04.2016 16:00:00,"191,94"
19.04.2016 16:00:00,"192,52"
20.04.2016 16:00:00,"192,68"
21.04.2016 16:00:00,"191,61"
22.04.2016 16:00:00,"191,66"
25.04.2016 16:00:00,"191,35"
26.04.2016 16:00:00,"191,63"
27.04.2016 16:00:00,"192,03"
28.04.2016 16:00:00,"190,3"
29.04.2016 16:00:00,"189,22"
02.05.2016 16:00:00,"190,73"
03.05.2016 16:00:00,"189,1"
04.05.2016 16:00:00,"187,99"
05.05.2016 16:00:00,"187,97"
06.05.2016 16:00:00,"188,65"
09.05.2016 16:00:00,"188,85"
10.05.2016 16:00:00,"191,19"
11.05.2016 16:00:00,"189,4"
12.05.2016 16:00:00,"189,51"
13.05.2016 16:00:00,"187,76"
16.05.2016 16:00:00,"189,63"
17.05.2016 16:00:00,"187,96"
18.05.2016 16:00:00,"187,93"
19.05.2016 16:00:00,"187,32"
20.05.2016 16:00:00,"188,49"
23.05.2016 16:00:00,"188,24"
24.05.2016 16:00:00,"190,63"
25.05.2016 16:00:00,"191,93"
26.05.2016 16:00:00,"192,02"
27.05.2016 16:00:00,"192,77"
31.05.2016 16:00:00,"192,54"
01.06.2016 16:00:00,"192,9"
02.06.2016 16:00:00,"193,48"
03.06.2016 16:00:00,"192,92"
06.06.2016 16:00:00,"193,85"
07.06.2016 16:00:00,"194,2"
08.06.2016 16:00:00,"194,84"
09.06.2016 16:00:00,"194,54"
10.06.2016 16:00:00,"192,67"
13.06.2016 16:00:00,"191,22"
14.06.2016 16:00:00,"190,8"
15.06.2016 16:00:00,"190,52"
16.06.2016 16:00:00,"191,14"
17.06.2016 16:00:00,"190,43"
20.06.2016 16:00:00,"191,65"
21.06.2016 16:00:00,"191,24"
22.06.2016 16:00:00,"190,92"
23.06.2016 16:00:00,"193,39"
24.06.2016 16:00:00,"186,56"
27.06.2016 16:00:00,"183,05"
28.06.2016 16:00:00,"186,43"
29.06.2016 16:00:00,"189,64"
30.06.2016 16:00:00,"192,2"
01.07.2016 16:00:00,"192,6"
05.07.2016 16:00:00,"191,25"
06.07.2016 16:00:00,"192,38"
07.07.2016 16:00:00,"192,25"
08.07.2016 16:00:00,"195,17"
11.07.2016 16:00:00,"195,85"
12.07.2016 16:00:00,"197,23"
13.07.2016 16:00:00,"197,16"
14.07.2016 16:00:00,"198,31"
15.07.2016 16:00:00,"198,01"
18.07.2016 16:00:00,"198,58"
19.07.2016 16:00:00,"198,36"
20.07.2016 16:00:00,"199,16"
21.07.2016 16:00:00,"198,41"
